date,close
2018-06-04,115.45
2018-06-05,114.29
2018-06-06,112.7
2018-06-07,110.6
2018-06-08,107.7
2018-06-09,108.67
2018-06-11,107.68
2018-06-13,109.2
2018-06-14,111.43
2018-06-15,111.18
2018-06-18,110.5
2018-06-19,108.15
2018-06-20,110.35
2018-06-21,109.87
2018-06-22,111.6
2018-06-25,111.64
2018-06-26,110.55
2018-06-27,110.38
2018-06-28,109.62
2018-06-29,108.58
2018-07-02,107.86
2018-07-03,107.9
2018-07-04,106.11
2018-07-05,106.4
2018-07-06,108
2018-07-09,109.9
2018-07-10,109.5
2018-07-11,109
2018-07-12,106.5
2018-07-13,106.41
2018-07-16,106.2
2018-07-17,105.7
2018-07-18,105.37
2018-07-19,104.82
2018-07-20,103.75
2018-07-23,104.01
2018-07-24,103.1
2018-07-25,101.3
2018-07-26,100.9
2018-07-27,101.8
2018-07-30,103.72
2018-07-31,103
2018-08-01,102.5
2018-08-02,100.42
2018-08-03,102.06
2018-08-06,101.5
2018-08-07,100.92
2018-08-08,100.5
2018-08-09,102
2018-08-10,101.24
2018-08-13,100.09
2018-08-14,102.37
2018-08-15,100.36
2018-08-16,100.07
2018-08-17,100.03
2018-08-20,100.92
2018-08-21,100
2018-08-22,100.15
2018-08-23,99.72
2018-08-24,98.63
2018-08-27,98.3
2018-08-28,97.33
2018-08-29,95.65
2018-08-30,95.8
2018-08-31,98.04
2018-09-03,98.45
2018-09-04,97.81
2018-09-05,96
2018-09-06,95.61
2018-09-07,95
2018-09-10,95.2
2018-09-11,95.23
2018-09-12,96.95
2018-09-13,97.77
2018-09-14,97
2018-09-17,98.32
2018-09-18,99.5
2018-09-19,99.5
2018-09-20,100.78
2018-09-21,100.95
2018-09-24,101
2018-09-25,100.39
2018-09-26,100.87
2018-09-27,102.99
2018-09-28,97.2
2018-10-01,97.07
2018-10-02,96.45
2018-10-03,97.22
2018-10-04,96.63
2018-10-05,96.02
2018-10-08,95.32
2018-10-09,93.56
2018-10-10,93.02
2018-10-11,92.42
2018-10-12,93.45
2018-10-15,92.73
2018-10-16,91.5
2018-10-17,91.5
2018-10-18,92.53
2018-10-19,90.58
2018-10-22,88.8
2018-10-23,88.46
2018-10-24,87.75
2018-10-25,87.27
2018-10-26,83.5
2018-10-29,83.2
2018-10-30,86.73
2018-10-31,87.9
2018-11-01,88.6
2018-11-02,88.46
2018-11-06,91.14
2018-11-07,92.44
2018-11-08,91.8
2018-11-09,88.85
2018-11-12,88.57
2018-11-13,89.55
2018-11-14,94.01
2018-11-15,93.96
2018-11-16,93.45
2018-11-19,91.49
2018-11-20,90.1
2018-11-21,89.57
2018-11-22,91.6
2018-11-23,90.82
2018-11-26,89.65
2018-11-27,89.45
2018-11-28,90.1
2018-11-29,90.17
2018-11-30,89.52
2018-12-03,90.03
2018-12-04,90.25
2018-12-05,89.75
2018-12-06,89
2018-12-07,88.42
2018-12-10,86.93
2018-12-11,86.42
2018-12-12,85.9
2018-12-13,85.5
2018-12-14,84
2018-12-17,84.17
2018-12-18,84
2018-12-19,84.5
2018-12-20,83.48
2018-12-21,83.3
2018-12-24,82.95
2018-12-25,81.68
2018-12-26,81.3
2018-12-27,81.04
2018-12-28,80.3
2018-12-29,81
2019-01-03,84.49
2019-01-04,84
2019-01-08,83.7
2019-01-09,83.93
2019-01-10,84.7
2019-01-11,88
2019-01-14,88.3
2019-01-15,88.86
2019-01-16,90.1
2019-01-17,90.05
2019-01-18,93.33
2019-01-21,94.7
2019-01-22,94.4
2019-01-23,94.4
2019-01-24,91.8
2019-01-25,91.49
2019-01-28,90.5
2019-01-29,91.8
2019-01-30,91.9
2019-01-31,92.82
2019-02-01,93.5
2019-02-04,92.7
2019-02-05,91.7
2019-02-06,91.5
2019-02-07,90.07
2019-02-08,90.7
2019-02-11,90.3
2019-02-12,89.94
2019-02-13,88.8
2019-02-14,89.12
2019-02-15,90.15
2019-02-18,89.71
2019-02-19,89.52
2019-02-20,89.6
2019-02-21,88.91
2019-02-22,89.5
2019-02-25,89.67
2019-02-26,90.43
2019-02-27,90.67
2019-02-28,91.22
2019-03-01,91.57
2019-03-04,92.44
2019-03-05,92.38
2019-03-06,93.6
2019-03-07,93.95
2019-03-11,93.14
2019-03-12,93
2019-03-13,91.82
2019-03-14,91.5
2019-03-15,91.08
2019-03-18,91.45
2019-03-19,91.11
2019-03-20,90.54
2019-03-21,90.63
2019-03-22,89.08
2019-03-25,90.5
2019-03-26,91.07
2019-03-27,90.61
2019-03-28,90.64
2019-03-29,91.3
2019-04-01,92.34
2019-04-02,92.14
2019-04-03,90.77
2019-04-04,91.27
2019-04-05,91.02
2019-04-08,91
2019-04-09,91.04
2019-04-10,93.11
2019-04-11,91.5
2019-04-12,91.4
2019-04-15,91.46
2019-04-16,91.05
2019-04-17,91.2
2019-04-18,91.25
2019-04-19,91.6
2019-04-22,92.19
2019-04-23,91.5
2019-04-24,91.32
2019-04-25,90.7
2019-04-26,90.99
2019-04-29,91.68
2019-04-30,91.05
2019-05-02,90.8
2019-05-03,91.83
2019-05-06,93.17
2019-05-07,93.8
2019-05-08,92.47
2019-05-10,91.67
2019-05-13,86.34
2019-05-14,85.51
2019-05-15,84.8
2019-05-16,84.7
2019-05-17,83.8
2019-05-20,84.15
2019-05-21,84.2
2019-05-22,84.57
2019-05-23,83.9
2019-05-24,83.59
2019-05-27,84.3
2019-05-28,83.5
2019-05-29,84.3
2019-05-30,84.75
2019-05-31,84.75
2019-06-03,84.82
2019-06-04,85.98
2019-06-05,85.56
2019-06-06,86.58
2019-06-07,87.55
2019-06-10,89.24
2019-06-11,89.55
2019-06-13,89.5
2019-06-14,89.3
2019-06-17,89.1
2019-06-18,89.42
2019-06-19,90
2019-06-20,90.68
2019-06-21,89.68
2019-06-24,89.41
2019-06-25,89.35
2019-06-26,90.3
2019-06-27,89.77
2019-06-28,90.15
2019-07-01,90.9
2019-07-02,91.98
2019-07-03,92.7
2019-07-04,94.3
2019-07-05,95.3
2019-07-08,96.42
2019-07-09,95.32
2019-07-10,95
2019-07-11,94.9
2019-07-12,93.97
2019-07-15,95.18
2019-07-16,93.45
2019-07-17,92.73
2019-07-18,92.99
2019-07-19,93.06
2019-07-22,92.22
2019-07-23,91.51
2019-07-24,90
2019-07-25,92
2019-07-26,91.14
2019-07-29,91.95
2019-07-30,93.31
2019-07-31,93.16
2019-08-01,92.49
2019-08-02,92.4
2019-08-05,93.5
2019-08-06,94.9
2019-08-07,95.4
2019-08-08,95.5
2019-08-09,94.9
2019-08-12,94.8
2019-08-13,94.8
2019-08-14,94
2019-08-15,93.16
2019-08-16,91.83
2019-08-19,92.6
2019-08-20,91.5
2019-08-21,91.9
2019-08-22,92.65
2019-08-23,93.5
2019-08-26,93.3
2019-08-27,94.33
2019-08-28,95.27
2019-08-29,95.8
2019-08-30,94.62
2019-09-02,94.64
2019-09-03,95.22
2019-09-04,95.53
2019-09-05,95.3
2019-09-06,95.54
2019-09-09,95.65
2019-09-10,95.18
2019-09-11,96.79
2019-09-12,96
2019-09-13,96.8
2019-09-16,97.35
2019-09-17,96.65
2019-09-18,95.96
2019-09-19,96.24
2019-09-20,95.58
2019-09-23,96.12
2019-09-24,95.15
2019-09-25,94.99
2019-09-26,94.94
2019-09-27,94.85
2019-09-30,94.74
2019-10-01,95.03
2019-10-02,91.55
2019-10-03,91.69
2019-10-04,91.44
2019-10-07,91.01
2019-10-08,90
2019-10-09,90.1
2019-10-10,90
2019-10-11,90.25
2019-10-14,89.69
2019-10-15,91.5
2019-10-16,93.95
2019-10-17,92.7
2019-10-18,92.7
2019-10-21,93.26
2019-10-22,92.99
2019-10-23,93.05
2019-10-24,92.15
2019-10-25,93.2
2019-10-28,93.61
2019-10-29,94
2019-10-30,94.99
2019-10-31,95.03
2019-11-01,97.05
2019-11-05,100.29
2019-11-06,99.95
2019-11-07,99.52
2019-11-08,99.14
2019-11-11,100
2019-11-12,99.7
2019-11-13,100.26
2019-11-14,99.94
2019-11-15,100.13
2019-11-18,100
2019-11-19,100.5
2019-11-20,103.17
2019-11-21,102.72
2019-11-22,105.2
2019-11-25,104.42
2019-11-26,105
2019-11-27,106.5
2019-11-28,105.58
2019-11-29,105.7
2019-12-02,106.28
2019-12-03,103.89
2019-12-04,105.98
2019-12-05,104.36
2019-12-06,106.17
2019-12-09,106.05
2019-12-10,104.8
2019-12-11,106.3
2019-12-12,108.09
2019-12-13,108.96
2019-12-16,109.09
2019-12-17,109.05
2019-12-18,107.28
2019-12-19,108.55
2019-12-20,107.48
2019-12-23,108.05
2019-12-24,107.2
2019-12-25,106.82
2019-12-26,106.74
2019-12-27,107.08
2019-12-30,107.75
2020-01-03,107.18
2020-01-06,108.03
2020-01-08,110.84
2020-01-09,111
2020-01-10,112.99
2020-01-13,114.1
2020-01-14,114.02
2020-01-15,115.88
2020-01-16,114.5
2020-01-17,114.8
2020-01-20,116
2020-01-21,114.62
2020-01-22,114.5
2020-01-23,113.82
2020-01-24,113
2020-01-27,110.62
2020-01-28,111.3
2020-01-29,111.8
2020-01-30,111.81
2020-01-31,109.94
2020-02-03,110.94
2020-02-04,113.35
2020-02-05,113.3
2020-02-06,112.42
2020-02-07,113.16
2020-02-10,113.8
2020-02-11,114
2020-02-12,112.91
2020-02-13,112.25
2020-02-14,112.5
2020-02-17,112.8
2020-02-18,111.8
2020-02-19,111.65
2020-02-20,112
2020-02-21,111.33
2020-02-25,107.54
2020-02-26,107.3
2020-02-27,104.73
2020-02-28,99.08
2020-03-02,99.73
2020-03-03,98.08
2020-03-04,96.5
2020-03-05,94.93
2020-03-06,90.95
2020-03-10,90
2020-03-11,92.64
2020-03-12,91.69
2020-03-13,90.01
2020-03-16,87.5
2020-03-17,83.97
2020-03-18,80.98
2020-03-19,88.46
2020-03-20,92
2020-03-23,91.6
2020-03-24,94.46
2020-03-25,92.97
2020-03-26,92.78
2020-03-27,91.73
2020-03-30,93.6
2020-03-31,97.25
2020-04-01,96.71
2020-04-02,97.25
2020-04-03,99
2020-04-06,100.75
2020-04-07,101.37
2020-04-08,104.2
2020-04-09,106.9
2020-04-10,105.4
2020-04-13,103.33
2020-04-14,106.2
2020-04-15,102.68
2020-04-16,108.58
2020-04-17,113.37
2020-04-20,111.8
2020-04-21,111
2020-04-22,116.04
2020-04-23,117.5
2020-04-24,117.03
2020-04-27,120.1
2020-04-28,125.35
2020-04-29,121.5
2020-04-30,120.23
2020-05-04,119.6
2020-05-05,120.99
2020-05-06,122.74
2020-05-07,124.78
2020-05-08,127.09
2020-05-12,128.3
2020-05-13,127.28
2020-05-14,116.46
2020-05-15,113.57
2020-05-18,115.91
2020-05-19,114.4
2020-05-20,115.8
2020-05-21,115.35
2020-05-22,114.47
2020-05-25,115.98
2020-05-26,115.33
2020-05-27,114.59
2020-05-28,115.39
2020-05-29,114.29
2020-06-01,114.42
2020-06-02,115.5
2020-06-03,118.48
2020-06-04,118.4
2020-06-05,118.28
2020-06-08,116.66
2020-06-09,115.05
2020-06-10,115.42
2020-06-11,116.05
2020-06-15,116.24
2020-06-16,116.13
2020-06-17,115
2020-06-18,115.16
2020-06-19,115.67
2020-06-22,116
2020-06-23,115.4
2020-06-25,114.87
2020-06-26,113.42
2020-06-29,113.4
2020-06-30,113.25
2020-07-02,116.07
2020-07-03,116.14
2020-07-06,118.99
2020-07-07,122.51
2020-07-08,122.48
2020-07-09,124.01
2020-07-10,126.45
2020-07-13,124.04
2020-07-14,124.92
2020-07-15,125.69
2020-07-16,125.34
2020-07-17,125.37
2020-07-20,125.92
2020-07-21,124.61
2020-07-22,126.38
2020-07-23,125.46
2020-07-24,128.2
2020-07-27,132
2020-07-28,131.76
2020-07-29,133.99
2020-07-30,131.76
2020-07-31,133.25
2020-08-03,138.86
2020-08-04,140.55
2020-08-05,145.35
2020-08-06,147.1
2020-08-07,143.24
2020-08-10,140.77
2020-08-11,143.14
2020-08-12,144.65
2020-08-13,146.06
2020-08-14,143.75
2020-08-17,143.96
2020-08-18,143.57
2020-08-19,144.34
2020-08-20,144.35
2020-08-21,146.18
2020-08-24,145.72
2020-08-25,143.72
2020-08-26,143.52
2020-08-27,141.6
2020-08-28,139.38
2020-08-31,137.87
2020-09-01,137.5
2020-09-02,137.05
2020-09-03,136.5
2020-09-04,135.08
2020-09-07,136.77
2020-09-08,136.54
2020-09-09,136.86
2020-09-10,139.15
2020-09-11,138.39
2020-09-14,137.79
2020-09-15,139.84
2020-09-16,145.57
2020-09-17,148.68
2020-09-18,146.26
2020-09-21,142.24
2020-09-22,144.57
2020-09-23,143.9
2020-09-24,145.3
2020-09-25,144.65
2020-09-28,147.5
2020-09-29,148.96
2020-09-30,146.92
2020-10-01,146.01
2020-10-02,148.1
2020-10-05,154.53
2020-10-06,154.16
2020-10-07,151.9
2020-10-08,150.38
2020-10-09,149.55
2020-10-12,151.66
2020-10-13,148.4
2020-10-14,149.3
2020-10-15,150.25
2020-10-16,146.92
2020-10-19,144.42
2020-10-20,146.26
2020-10-21,146.94
2020-10-22,145.32
2020-10-23,142.67
2020-10-26,140.94
2020-10-27,141.18
2020-10-28,138.1
2020-10-29,140.3
2020-10-30,134.19
2020-11-02,133.2
2020-11-03,132.87
2020-11-05,137.75
2020-11-06,137.65
2020-11-09,141.24
2020-11-10,138.46
2020-11-11,135.73
2020-11-12,134.1
2020-11-13,134.57
2020-11-16,136.34
2020-11-17,136.05
2020-11-18,137.15
2020-11-19,138.96
2020-11-20,139.48
2020-11-23,138.69
2020-11-24,141.38
2020-11-25,142.78
2020-11-26,146.86
2020-11-27,153.1
2020-11-30,152.88
2020-12-01,154.82
2020-12-02,158.44
2020-12-03,157.86
2020-12-04,157.6
2020-12-07,157.51
2020-12-08,159
2020-12-09,162.57
2020-12-10,164.72
2020-12-11,167.71
2020-12-14,163
2020-12-15,165.35
2020-12-16,163.64
2020-12-17,163.21
2020-12-18,160.66
2020-12-21,158.38
2020-12-22,161.17
2020-12-23,162.19
2020-12-24,160.95
2020-12-25,160.19
2020-12-28,159.23
2020-12-29,159.67
2020-12-30,159.25
2021-01-04,159
2021-01-05,161.37
2021-01-06,160.91
2021-01-08,160.33
2021-01-11,159.49
2021-01-12,158.5
2021-01-13,159.5
2021-01-14,159.76
2021-01-15,159.9
2021-01-18,160.16
2021-01-19,166.89
2021-01-20,164.22
2021-01-21,159.57
2021-01-22,158.66
2021-01-25,162.8
2021-01-26,162.89
2021-01-27,160.51
2021-01-28,160.51
2021-01-29,157.62
2021-02-01,157.28
2021-02-02,158.99
2021-02-03,158.89
2021-02-04,158.64
2021-02-05,158.2
2021-02-08,161.32
2021-02-09,164.09
2021-02-10,160.76
2021-02-11,160.11
2021-02-12,163.28
2021-02-15,165.29
2021-02-16,162.88
2021-02-17,164.5
2021-02-18,160.98
2021-02-19,165.55
2021-02-20,165.55
2021-02-22,169.5
2021-02-24,173.28
2021-02-25,172.6
2021-02-26,173.31
2021-03-01,177.65
2021-03-02,174.33
2021-03-03,170.62
2021-03-04,169.56
2021-03-05,167.43
2021-03-09,168.48
2021-03-10,169.03
2021-03-11,169.01
2021-03-12,167.87
2021-03-15,167.9
2021-03-16,166.36
2021-03-17,167.19
2021-03-18,167.75
2021-03-19,168.17
2021-03-22,168.53
2021-03-23,166.3
2021-03-24,167.99
2021-03-25,167.88
2021-03-26,169.57
2021-03-29,169.94
2021-03-30,170.55
2021-03-31,173.95
2021-04-01,170.56
2021-04-02,169.41
2021-04-05,169.99
2021-04-06,169.4
2021-04-07,172.09
2021-04-08,172.21
2021-04-09,171.03
2021-04-12,171.68
2021-04-13,173.73
2021-04-14,173.9
2021-04-15,171.95
2021-04-16,173.47
2021-04-19,173.72
2021-04-20,170.92
2021-04-21,170.81
2021-04-22,169.91
2021-04-23,171.2
2021-04-26,173.2
2021-04-27,177.87
2021-04-28,176.83
2021-04-29,177.27
2021-04-30,177.8
2021-05-04,181
2021-05-05,184
2021-05-06,188.88
2021-05-07,187.37
2021-05-10,187.01
2021-05-11,190.23
2021-05-12,187.63
2021-05-13,178.91
2021-05-14,175.35
2021-05-17,176.89
2021-05-18,174.18
2021-05-19,172.65
2021-05-20,170.99
2021-05-21,168.97
2021-05-24,169.68
2021-05-25,169.75
2021-05-26,169.95
2021-05-27,168.17
2021-05-28,168.31
2021-05-31,169.14
2021-06-01,170.3
2021-06-02,171.14
2021-06-03,170.53
2021-06-04,172.8
2021-06-07,176.01
2021-06-08,175.75
2021-06-09,176.15
2021-06-10,175.54
2021-06-11,174.96
2021-06-14,175.01
2021-06-15,176.06
2021-06-16,175.56
2021-06-17,178.79
2021-06-18,176.69
2021-06-21,178.2
2021-06-22,176.25
2021-06-23,175.28
2021-06-24,174.15
2021-06-25,172.46
2021-06-28,173.73
2021-06-29,170.82
2021-06-30,171.05
2021-07-01,171.3
2021-07-02,171.1
2021-07-05,173.07
2021-07-06,171.8
2021-07-07,171.52
2021-07-08,172.48
2021-07-09,171.55
2021-07-12,171.82
2021-07-13,171.1
2021-07-14,171.85
2021-07-15,170.7
2021-07-16,169.51
2021-07-19,164.2
2021-07-20,167.58
2021-07-21,166.6
2021-07-22,170.39
2021-07-23,170
2021-07-26,171.05
2021-07-27,171.63
2021-07-28,171.9
2021-07-29,174.32
2021-07-30,173.41
2021-08-02,174.3
2021-08-03,174.3
2021-08-04,174.35
2021-08-05,176
2021-08-06,174.5
2021-08-09,174.93
2021-08-10,175.79
2021-08-11,176.03
2021-08-12,177.48
2021-08-13,174.74
2021-08-16,174.71
2021-08-17,180.45
2021-08-18,182.95
2021-08-19,180.71
2021-08-20,181.1
2021-08-23,180.88
2021-08-24,179.79
2021-08-25,179.73
2021-08-26,179.83
2021-08-27,181.83
2021-08-30,182.52
2021-08-31,183.73
2021-09-01,186.62
2021-09-02,191.02
2021-09-03,186.39
2021-09-06,185.56
2021-09-07,186.9
2021-09-08,182.49
2021-09-09,182.29
2021-09-10,186.09
2021-09-13,184.5
2021-09-14,181.23
2021-09-15,184.77
2021-09-16,180.3
2021-09-17,182.08
2021-09-20,180.77
2021-09-21,181.68
2021-09-22,179.31
2021-09-23,179.8
2021-09-24,179.37
2021-09-27,177.77
2021-09-28,173.5
2021-09-29,172.82
2021-09-30,173.76
2021-10-01,170.96
2021-10-04,167.73
2021-10-05,174
2021-10-06,173.74
2021-10-07,177.06
2021-10-08,174.9
2021-10-11,176.54
2021-10-12,182.82
2021-10-13,181.36
2021-10-14,181.42
2021-10-15,185.72
2021-10-18,184.09
2021-10-19,180.44
2021-10-20,173.5
2021-10-21,170.68
2021-10-22,171
2021-10-25,174.23
2021-10-26,173.43
2021-10-27,173.69
2021-10-28,175.52
2021-10-29,173.35
2021-11-01,174.82
2021-11-02,173.17
2021-11-03,173.9
2021-11-05,172.97
2021-11-08,172.9
2021-11-09,172.9
2021-11-10,170.16
2021-11-11,171.11
2021-11-12,169.64
2021-11-15,171.69
2021-11-16,169.26
2021-11-17,168.49
2021-11-18,165.35
2021-11-19,161.8
2021-11-22,154.35
2021-11-23,159.45
2021-11-24,154.25
2021-11-25,156.33
2021-11-26,150.05
2021-11-29,152.07
2021-11-30,151.15
2021-12-01,157.21
2021-12-02,161
2021-12-03,157.8
2021-12-06,156.7
2021-12-07,160.24
2021-12-08,156.5
2021-12-09,154.22
2021-12-10,152.53
2021-12-13,148.15
2021-12-14,148.06
2021-12-15,147
2021-12-16,147.75
2021-12-17,147.48
2021-12-20,145.72
2021-12-21,145.3
2021-12-22,146.7
2021-12-23,149.19
2021-12-24,149.53
2021-12-27,151.7
2021-12-28,151.42
2021-12-29,152.57
2021-12-30,153.22
2022-01-03,156.46
2022-01-04,155.95
2022-01-05,148.24
2022-01-06,149.02
2022-01-07,
2022-01-10,145.3
2022-01-11,150.03
2022-01-12,151.38
2022-01-13,147.65
2022-01-14,144.27
2022-01-17,139.32
2022-01-18,132
2022-01-19,138.64
2022-01-20,144
2022-01-21,145.98
2022-01-24,143.33
2022-01-25,142.84
2022-01-26,141.22
2022-01-27,144.91
2022-01-28,144.4
2022-01-31,145.05
2022-02-01,145.57
2022-02-02,142.9
2022-02-03,137.69
2022-02-04,141.09
2022-02-07,141.59
2022-02-08,142.05
2022-02-09,142.19
2022-02-10,140.06
2022-02-11,136.2
2022-02-14,134.49
2022-02-15,137.5
2022-02-16,141.89
2022-02-17,137.49
2022-02-18,133.16
2022-02-21,118.78
2022-02-22,115.79
2022-02-23,
2022-02-24,92.54
2022-02-25,95.51
2022-02-28,
2022-03-01,
2022-03-02,
2022-03-03,
2022-03-04,
2022-03-09,
2022-03-10,
2022-03-11,
2022-03-14,
2022-03-15,
2022-03-16,
2022-03-17,
2022-03-18,
2022-03-21,
2022-03-22,
2022-03-23,
2022-03-24,100.75
2022-03-25,96.57
2022-03-28,93.5
2022-03-29,88.42
2022-03-30,92
2022-03-31,99.5
2022-04-01,111.45
2022-04-04,111.07
2022-04-05,103.65
2022-04-06,102.05
2022-04-07,103.18
2022-04-08,102.29
2022-04-11,100.77
2022-04-12,99.5
2022-04-13,99.32
2022-04-14,93.5
2022-04-15,93.65
2022-04-18,90.85
2022-04-19,89.1
2022-04-20,92.49
2022-04-21,90.52
2022-04-22,90.05
2022-04-25,88
2022-04-26,90.8
2022-04-27,93.25
2022-04-28,92.48
2022-04-29,94.79
2022-05-04,90.89
2022-05-05,91.21
2022-05-06,90.27
2022-05-11,89.65
2022-05-12,87.97
2022-05-13,88.3
2022-05-16,89.06
2022-05-17,91.07
2022-05-18,91.07
2022-05-19,90.14
2022-05-20,89.6
2022-05-23,88.5
2022-05-24,88.7
2022-05-25,88.93
2022-05-26,90.25
2022-05-27,90.65
2022-05-30,89.21
2022-05-31,88
2022-06-01,87.5
2022-06-02,86.72
2022-06-03,88.7
2022-06-06,86.58
2022-06-07,86.14
2022-06-08,86.35
2022-06-09,85.89
2022-06-10,85.7
2022-06-14,85.51
2022-06-15,85.39
2022-06-16,87.09
2022-06-17,86.05
2022-06-20,88.45
2022-06-21,87.22
2022-06-22,86.58
2022-06-23,87.81
2022-06-24,89.37
2022-06-27,90.25
2022-06-28,87.95
2022-06-29,86.9
2022-06-30,85.77
2022-07-01,85.36
2022-07-04,85.02
2022-07-05,85.26
2022-07-06,85.48
2022-07-07,85.31
2022-07-08,85.2
2022-07-11,84.48
2022-07-12,83.48
2022-07-13,81.55
2022-07-14,81.9
2022-07-15,82.5
2022-07-18,82.92
2022-07-19,82.05
2022-07-20,82.43
2022-07-21,82.37
2022-07-22,84.81
2022-07-25,84.63
2022-07-26,86.7
2022-07-27,86.5
2022-07-28,85.96
2022-07-29,86.2
2022-08-01,84.91
2022-08-02,82.82
2022-08-03,82.82
2022-08-04,83.32
2022-08-05,81.32
2022-08-08,81.88
2022-08-09,82.9
2022-08-10,83.16
2022-08-11,83.81
2022-08-12,85.76
2022-08-15,86.84
2022-08-16,86.38
2022-08-17,85.29
2022-08-18,85.4
2022-08-19,86.77
2022-08-22,88.17
2022-08-23,88.39
2022-08-24,87.93
2022-08-25,88.52
2022-08-26,89.3
2022-08-29,90.5
2022-08-30,89.65
2022-08-31,90.5
2022-09-01,95.96
2022-09-02,95.88
2022-09-05,95.41
2022-09-06,95.8
2022-09-07,94.05
2022-09-08,93.5
2022-09-09,95.24
2022-09-12,96.05
2022-09-13,95.03
2022-09-14,94.18
2022-09-15,95.54
2022-09-16,94.98
2022-09-19,94.8
2022-09-20,88.26
2022-09-21,82.9
2022-09-22,85.08
2022-09-23,83.72
2022-09-26,76.95
2022-09-27,79.89
2022-09-28,78.31
2022-09-29,76.25
2022-09-30,76.96
2022-10-03,79.92
2022-10-04,79.3
2022-10-05,78.5
2022-10-06,77.72
2022-10-07,73.19
2022-10-10,75.6
2022-10-11,76.52
2022-10-12,76.38
2022-10-13,76.99
2022-10-14,76.43
2022-10-17,79.34
2022-10-18,78.61
2022-10-19,79.31
2022-10-20,80.88
2022-10-21,82.49
2022-10-24,83.47
2022-10-25,84.23
2022-10-26,83.67
2022-10-27,84.35
2022-10-28,85.38
2022-10-31,85.8
2022-11-01,84.76
2022-11-02,83.41
2022-11-03,84.92
2022-11-07,87.22
2022-11-08,86.82
2022-11-09,84.88
2022-11-10,86.66
2022-11-11,86.76
2022-11-14,86.53
2022-11-15,85.53
2022-11-16,86.9
2022-11-17,88.23
2022-11-18,88.81
2022-11-21,86.95
2022-11-22,87.8
2022-11-23,87.68
2022-11-24,87.74
2022-11-25,87.6
2022-11-28,86.7
2022-11-29,87.29
2022-11-30,87.25
2022-12-01,87.25
2022-12-02,87.02
2022-12-05,88.43
2022-12-06,88.1
2022-12-07,88.42
2022-12-08,88.18
2022-12-09,88.17
2022-12-12,87.66
2022-12-13,87.68
2022-12-14,85.92
2022-12-15,85.03
2022-12-16,84.95
2022-12-19,85.17
2022-12-20,88.8
2022-12-21,94.05
2022-12-22,93.18
2022-12-23,92.86
2022-12-26,93.85
2022-12-27,94.2
2022-12-28,94.91
2022-12-29,94.88
2022-12-30,95.4
2023-01-03,95.55
2023-01-04,95.8
2023-01-05,95.79
2023-01-06,95.19
2023-01-09,95.53
2023-01-10,94.92
2023-01-11,98.59
2023-01-12,98.25
2023-01-13,98.98
2023-01-16,105.06
2023-01-17,102.78
2023-01-18,103.15
2023-01-19,100.25
2023-01-20,101.19
2023-01-23,101.7
2023-01-24,102.5
2023-01-25,102.55
2023-01-26,103.92
2023-01-27,103.74
2023-01-30,104.18
2023-01-31,107.35
2023-02-01,107.66
2023-02-02,107.97
2023-02-03,107.63
2023-02-06,109.77
2023-02-07,109.1
2023-02-08,108.39
2023-02-09,108.1
2023-02-10,108.2
2023-02-13,108.49
2023-02-14,106.73
2023-02-15,102.88
2023-02-16,104.22
2023-02-17,107.12
2023-02-20,106.6
2023-02-21,109.27
2023-02-22,108.6
2023-02-24,110.49
2023-02-27,115.41
2023-02-28,115.33
2023-03-01,117.1
2023-03-02,115.48
2023-03-03,117.95
2023-03-06,123.87
2023-03-07,123.23
2023-03-09,123.24
2023-03-10,117
2023-03-13,113.9
2023-03-14,113.76
2023-03-15,111.38
2023-03-16,111.71
2023-03-17,112.89
2023-03-20,113.88
2023-03-21,112.72
2023-03-22,113.04
2023-03-23,112.26
2023-03-24,112.68
2023-03-27,112.89
2023-03-28,112.47
2023-03-29,112.5
2023-03-30,112.41
2023-03-31,112.55
2023-04-03,113.86
2023-04-04,112.77
2023-04-05,112.58
2023-04-06,112.07
2023-04-07,112.27
2023-04-10,112.14
2023-04-11,111.11
2023-04-12,110.8
2023-04-13,110.65
2023-04-14,111.81
2023-04-17,112.04
2023-04-18,112.17
2023-04-19,110.9
2023-04-20,110.86
2023-04-21,110.97
2023-04-24,110.81
2023-04-25,110.74
2023-04-26,111.09
2023-04-27,110.68
2023-04-28,110.04
2023-05-02,108.37
2023-05-03,106.72
2023-05-04,109.22
2023-05-05,109.65
2023-05-08,108
2023-05-10,110.67
2023-05-11,109.55
2023-05-12,109.17
2023-05-15,110.63
2023-05-16,111.99
2023-05-17,112.52
2023-05-18,112.44
2023-05-19,113.82
2023-05-22,115.17
2023-05-23,114.02
2023-05-24,113.3
2023-05-25,113.53
2023-05-26,114.3
2023-05-29,115.61
2023-05-30,114.41
2023-05-31,116.32
2023-06-01,115.59
2023-06-02,120.88
2023-06-05,119.98
2023-06-06,121.53
2023-06-07,122.45
2023-06-08,123
2023-06-09,126.2
2023-06-13,126.88
2023-06-14,128.3
2023-06-15,124.26
2023-06-16,124.06
2023-06-19,123.53
2023-06-20,123.76
2023-06-21,124.46
2023-06-22,123.1
2023-06-23,120.72
2023-06-26,120.89
2023-06-27,122.68
2023-06-28,123.5
2023-06-29,124.39
2023-06-30,123.06
2023-07-03,122.19
2023-07-04,121.07
2023-07-05,122.36
2023-07-06,123.17
2023-07-07,122.74
